,dist_right,y,dist_around,dist_left,dist_up,dist_bottom,x
4763,11,1,19.026,0,24,8,25
4764,15,0,16.0,0,21,11,22
4765,10,9,9.055,2,0,6,7
4766,1,1,3.162,0,8,24,9
4767,1,14,23.601,13,24,0,25
4768,13,6,6.083,0,0,26,7
4769,6,13,13.342,12,2,21,3
4770,12,3,18.248,2,12,9,24
4771,10,9,10.296,2,0,2,1
4772,1,18,23.431,17,20,12,21
4773,0,2,2.828,1,3,29,4
4774,4,11,21.095,10,3,9,24
4775,6,9,20.125,2,3,9,24
4776,9,3,26.173,2,20,1,32
4777,0,19,19.0,18,5,27,6
4778,2,0,2.0,0,3,29,4
4779,8,11,11.045,10,4,8,5
4780,2,4,12.649,3,17,15,18
4781,12,7,7.616,0,2,0,3
4782,1,1,1.414,0,6,26,7
4783,5,14,14.866,13,0,24,1
4784,2,17,18.028,16,11,21,12
4785,4,8,25.298,1,9,3,30
4786,3,12,12.649,11,9,23,10
4787,0,19,19.416,18,1,31,2
4788,4,2,9.22,1,14,18,15
4789,1,18,18.248,17,8,24,9
4790,7,12,29.547,11,32,0,33
4791,11,4,5.0,3,8,24,9
4792,1,18,18.439,17,1,31,2
4793,2,17,26.249,16,25,7,26
4794,4,2,12.166,1,17,15,18
4795,4,15,26.627,14,27,5,28
4796,0,12,26.833,11,29,3,30
4797,17,2,4.472,1,1,31,2
4798,4,2,14.142,1,19,13,20
4799,5,14,14.142,13,3,21,4
4800,10,9,9.849,2,1,1,2
4801,11,1,19.026,0,24,8,25
4802,6,6,21.84,0,20,6,27
4803,4,11,11.402,10,8,4,9
4804,5,14,14.142,13,7,17,8
4805,7,8,10.63,1,6,0,13
4806,6,13,29.967,12,0,0,33
4807,1,14,15.232,13,11,13,12
4808,19,0,4.0,0,1,31,2
4809,0,15,16.553,14,12,20,13
4810,5,14,30.414,13,1,0,33
4811,3,12,15.62,11,15,17,16
4812,7,12,12.649,11,1,31,2
4813,0,19,19.416,18,1,31,2
4814,0,19,19.647,18,10,22,11
4815,8,11,11.18,10,7,5,8
4816,9,6,16.155,0,14,12,21
4817,1,18,26.907,17,25,7,26
4818,2,10,23.259,4,6,6,27
4819,1,5,11.18,4,15,17,16
4820,1,18,21.633,17,17,15,18
4821,4,15,15.524,14,1,31,2
4822,2,13,22.204,12,23,0,24
4823,9,10,28.792,4,12,0,33
4824,9,6,7.211,0,3,23,10
4825,3,3,9.487,2,3,18,15
4826,2,13,14.318,12,11,12,12
4827,1,11,27.313,10,10,2,31
4828,17,2,27.074,1,32,0,33
4829,9,3,21.213,2,15,6,27
4830,12,0,23.0,0,28,4,29
4831,1,1,2.236,0,7,25,8
4832,2,13,22.204,12,23,0,24
4833,7,12,12.649,11,1,31,2
4834,9,10,10.05,4,1,6,7
4835,2,13,14.318,12,11,12,12
4836,2,4,8.944,3,13,19,14
4837,1,14,18.439,13,17,7,18
4838,3,9,22.847,2,6,6,27
4839,3,3,11.402,2,5,16,17
4840,19,0,5.0,0,0,32,1
4841,4,2,17.205,1,18,14,19
4842,3,12,15.0,11,19,13,20
4843,2,10,27.074,4,11,1,32
4844,7,5,24.042,4,27,5,28
4845,1,18,6.325,17,6,26,7
4846,14,1,21.954,0,23,9,24
4847,2,17,27.459,16,31,1,32
4848,0,12,25.0,11,29,3,30
4849,0,19,26.926,18,30,2,31
4850,12,0,28.636,0,30,2,31
4851,1,18,12.53,17,15,17,16
4852,13,6,28.636,0,26,0,33
4853,2,13,12.042,12,16,7,17
4854,1,18,8.485,17,10,22,11
4855,8,7,16.763,0,0,12,21
4856,7,12,1.0,11,3,29,4
4857,11,1,26.401,0,28,4,29
4858,0,15,17.263,14,21,11,22
4859,6,9,18.248,2,2,10,23
4860,9,10,3.606,4,2,5,8
4861,2,0,12.166,0,6,26,7
4862,2,10,23.087,4,7,5,28
4863,14,5,7.28,4,6,26,7
4864,7,5,23.087,4,26,6,27
4865,3,9,22.204,2,6,6,27
4866,16,3,29.411,2,21,0,33
4867,2,13,16.031,12,20,3,21
4868,5,14,2.236,13,3,21,4
4869,1,18,28.636,17,32,0,33
4870,10,5,20.248,4,23,9,24
4871,6,0,15.62,0,14,18,15
4872,2,17,5.831,16,1,31,2
4873,13,6,6.325,0,0,26,7
4874,12,3,18.358,2,9,12,21
4875,11,4,19.698,3,22,10,23
4876,0,15,9.487,14,13,19,14
4877,6,13,1.0,12,4,19,5
4878,7,8,19.416,1,3,9,24
4879,13,6,7.211,0,0,2,1
4880,9,6,18.974,0,16,10,23
4881,0,15,5.831,14,9,23,10
4882,1,14,14.142,13,18,6,19
4883,2,0,13.0,0,9,23,10
4884,11,1,27.313,0,29,3,30
4885,13,6,6.708,0,1,25,8
4886,1,18,17.088,17,20,12,21
4887,10,5,17.464,4,20,12,21
4888,5,1,17.029,0,17,15,18
4889,7,5,27.893,4,31,1,32
4890,5,10,8.246,4,7,0,13
4891,1,14,6.325,13,10,14,11
4892,2,4,12.042,3,13,19,14
4893,5,10,7.28,4,6,1,12
4894,0,15,5.831,14,9,23,10
4895,8,11,3.162,10,1,11,2
4896,1,14,13.153,13,17,7,18
4897,3,3,16.643,2,7,14,19
4898,1,1,12.083,0,9,23,10
4899,19,0,30.463,0,32,0,33
4900,2,17,7.81,16,10,22,11
4901,3,12,16.0,11,20,12,21
4902,15,4,8.544,3,7,25,8
4903,6,6,20.881,0,18,8,25
4904,6,6,22.804,0,20,6,27
4905,14,1,13.038,0,11,21,12
4906,2,10,24.083,4,8,4,29
4907,0,15,6.708,14,10,22,11
4908,3,9,22.204,2,6,6,27
4909,2,17,5.385,16,6,26,7
4910,4,11,7.071,10,11,1,12
4911,2,13,6.083,12,10,13,11
4912,1,18,15.232,17,18,14,19
4913,6,0,16.279,0,15,17,16
4914,3,9,20.224,2,4,8,25
4915,1,18,6.325,17,2,30,3
4916,2,4,13.601,3,15,17,16
4917,14,1,19.416,0,20,12,21
4918,17,2,10.77,1,0,32,1
4919,2,0,12.042,0,5,27,6
4920,6,9,7.616,2,5,1,12
4921,2,17,5.0,16,4,28,5
4922,4,8,25.318,1,9,3,30
4923,12,0,27.731,0,29,3,30
4924,4,15,4.243,14,1,31,2
4925,1,5,15.652,4,18,14,19
4926,0,19,8.602,18,9,23,10
4927,3,9,27.166,2,11,1,32
4928,14,1,19.416,0,20,12,21
4929,0,19,7.28,18,2,30,3
4930,0,6,12.53,0,9,17,16
4931,7,5,25.0,4,28,4,29
4932,3,12,16.0,11,20,12,21
4933,0,12,8.544,11,24,8,25
4934,5,10,21.024,4,6,1,12
4935,10,2,7.071,1,31,1,32
4936,10,2,8.062,1,28,4,29
4937,8,4,7.071,3,27,5,28
4938,3,12,20.224,11,12,20,13
4939,4,8,2.236,1,10,2,31
4940,8,11,2.0,10,12,0,33
4941,10,9,30.0,2,2,0,3
4942,4,11,20.1,10,12,0,13
4943,0,2,23.087,1,10,22,11
4944,3,12,10.44,11,22,10,23
4945,4,15,32.558,14,0,32,1
4946,0,19,30.676,18,3,29,4
4947,1,14,21.587,13,11,13,12
4948,2,17,32.985,16,0,32,1
4949,1,14,17.72,13,15,9,16
4950,13,6,31.145,0,1,1,2
4951,5,10,10.05,4,2,10,23
4952,0,12,3.162,11,31,1,32
4953,1,4,27.459,3,5,27,6
4954,8,7,12.166,0,0,12,21
4955,1,14,12.083,13,21,3,22
4956,11,8,1.0,1,12,0,33
4957,6,0,18.358,0,16,16,17
4958,15,4,26.476,3,6,26,7
4959,2,17,25.298,16,8,24,9
4960,4,11,20.1,10,12,0,13
4961,2,4,18.682,3,14,18,15
4962,5,7,2.236,0,11,1,32
4963,10,2,7.28,1,30,2,31
4964,4,8,1.414,1,11,1,32
4965,1,18,15.811,17,19,13,20
4966,8,4,7.071,3,27,5,28
4967,3,16,27.893,0,5,2,6
4968,4,11,9.22,10,3,9,24
4969,12,0,10.296,0,27,5,28
4970,9,6,21.213,0,5,21,12
4971,6,13,27.295,12,5,18,6
4972,2,13,12.649,12,20,3,21
4973,6,0,15.811,0,19,13,20
4974,7,12,25.179,11,7,25,8
4975,13,6,3.0,0,26,0,33
4976,10,5,10.77,4,22,10,23
4977,12,3,13.416,2,9,12,21
4978,1,14,24.515,13,8,16,9
4979,4,8,3.162,1,9,3,30
4980,0,2,24.042,1,9,23,10
4981,2,17,8.246,16,30,2,31
4982,4,15,7.211,14,28,4,29
4983,2,17,19.698,16,14,18,15
4984,1,5,18.439,4,14,18,15
4985,14,1,12.042,0,23,9,24
4986,3,16,7.071,0,6,1,32
4987,4,15,7.81,14,27,5,28
4988,3,3,14.318,2,8,13,20
4989,6,0,18.358,0,16,16,17
4990,4,8,3.162,1,9,3,30
4991,9,3,6.708,2,18,3,30
4992,6,13,30.265,12,2,21,3
4993,1,18,21.932,17,12,20,13
4994,1,14,16.763,13,16,8,17
4995,0,5,28.284,4,4,28,5
4996,14,5,4.0,4,32,0,33
4997,4,8,4.123,1,8,4,29
4998,1,18,29.411,17,4,28,5
4999,6,0,21.024,0,13,19,14
5000,0,12,7.616,11,25,7,26
5001,2,13,10.77,12,22,1,23
5002,0,15,20.881,14,12,20,13
5003,4,15,31.575,14,1,31,2
5004,2,17,11.314,16,24,8,25
5005,1,5,15.524,4,17,15,18
5006,2,4,14.866,3,18,14,19
5007,0,15,11.662,14,22,10,23
5008,3,9,4.0,2,8,4,29
5009,5,1,18.788,0,15,17,16
5010,9,6,10.44,0,16,10,23
5011,1,1,23.409,0,10,22,11
5012,0,15,11.662,14,22,10,23
5013,1,11,7.211,10,9,3,30
5014,13,6,32.894,0,2,0,3
5015,10,2,17.493,1,24,8,25
5016,14,1,27.203,0,11,21,12
5017,4,2,25.0,1,13,19,14
5018,1,11,10.0,10,5,7,26
5019,18,1,35.777,0,1,31,2
5020,8,7,26.926,0,2,4,9
5021,6,6,12.53,0,21,5,28
5022,0,6,18.601,0,12,14,19
5023,4,15,31.064,14,2,30,3
5024,6,6,12.53,0,21,5,28
5025,9,6,26.401,0,3,23,10
5026,12,3,18.439,2,10,11,22
5027,5,14,31.145,13,2,22,3
5028,10,9,33.956,2,0,2,1
5029,3,12,24.515,11,9,23,10
5030,4,15,29.069,14,4,28,5
5031,15,0,19.723,0,23,9,24
5032,2,10,8.602,4,8,4,29
5033,12,0,18.385,0,26,6,27
5034,2,10,8.602,4,8,4,29
5035,8,7,15.62,0,1,11,22
5036,1,18,5.099,17,28,4,29
5037,4,8,10.296,1,8,4,29
5038,0,6,22.825,0,7,19,14
5039,0,19,19.105,18,14,18,15
5040,3,16,30.017,0,3,4,4
5041,9,6,24.597,0,5,21,12
5042,1,18,24.021,17,9,23,10
5043,12,7,28.792,0,0,6,7
5044,4,11,22.804,10,11,1,12
5045,0,12,10.296,11,24,8,25
5046,3,12,13.0,11,21,11,22
5047,5,7,11.18,0,8,4,29
5048,0,15,13.153,14,20,12,21
5049,1,18,26.019,17,7,25,8
5050,3,16,2.236,0,6,1,32
5051,1,1,32.249,0,5,27,6
5052,1,11,10.817,10,4,8,25
5053,6,9,14.422,2,1,11,22
5054,18,1,36.674,0,0,32,1
5055,5,14,32.14,13,1,23,2
5056,2,17,10.0,16,23,9,24
5057,0,5,32.311,4,3,29,4
5058,11,1,17.889,0,25,7,26
5059,15,0,20.809,0,21,11,22
5060,3,3,20.518,2,7,14,19
5061,11,8,27.514,1,1,5,8
5062,8,7,16.401,0,0,12,21
5063,0,15,10.198,14,23,9,24
5064,1,14,10.44,13,23,1,24
5065,4,11,21.84,10,12,0,13
5066,19,0,17.029,0,32,0,33
5067,0,12,7.81,11,27,5,28
5068,3,9,8.246,2,11,1,32
5069,6,0,22.023,0,19,13,20
5070,7,12,30.414,11,3,29,4
5071,11,8,27.514,1,1,5,8
5072,6,9,14.422,2,1,11,22
5073,0,19,8.246,18,25,7,26
5074,13,6,34.785,0,0,2,1
5075,2,17,2.0,16,31,1,32
5076,17,2,15.033,1,32,0,33
5077,5,1,24.083,0,15,17,16
5078,1,18,21.024,17,12,20,13
5079,0,19,28.071,18,5,27,6
5080,4,8,12.042,1,5,7,26
5081,0,2,27.459,1,10,22,11
5082,8,4,13.153,3,31,1,32
5083,7,5,15.0,4,24,8,25
5084,8,7,23.259,0,6,0,13
5085,0,19,29.069,18,4,28,5
5086,5,10,12.207,4,3,9,24
5087,1,14,19.235,13,14,10,15
5088,10,2,15.524,1,29,3,30
5089,10,2,16.155,1,27,5,28
5090,12,7,32.573,0,2,0,3
5091,12,7,10.05,0,12,0,33
5092,12,7,33.526,0,1,1,2
5093,8,7,16.401,0,0,12,21
5094,9,6,15.556,0,16,10,23
5095,4,11,11.662,10,3,9,24
5096,9,3,14.318,2,19,2,31
5097,0,19,32.062,18,1,31,2
5098,2,13,14.56,12,19,4,20
5099,1,11,28.636,10,11,1,32
5100,2,4,19.105,3,17,15,18
5101,14,1,17.889,0,11,21,12
5102,18,1,16.031,0,2,30,3
5103,5,1,22.627,0,19,13,20
5104,19,0,33.615,0,32,0,33
5105,15,0,24.759,0,21,11,22
5106,4,15,4.472,14,7,25,8
5107,1,14,9.487,13,12,12,13
5108,6,0,19.723,0,13,19,14
5109,2,17,9.0,16,12,20,13
5110,9,10,7.071,4,2,0,3
5111,3,12,12.083,11,14,18,15
5112,2,17,17.0,16,20,12,21
5113,3,9,28.16,2,10,2,31
5114,2,10,24.042,4,6,6,27
5115,5,10,20.248,4,2,10,23
5116,17,2,15.033,1,2,30,3
5117,14,5,12.166,4,1,31,2
5118,1,14,7.616,13,10,14,11
5119,11,8,9.487,1,0,2,1
5120,0,2,15.0,1,3,29,4
5121,0,15,6.325,14,9,23,10
5122,2,17,3.0,16,0,32,1
5123,2,0,17.464,0,7,25,8
5124,1,14,11.402,13,14,10,15
5125,10,9,30.083,2,12,0,33
5126,17,2,15.133,1,1,31,2
5127,5,10,10.63,4,6,1,12
5128,9,10,7.28,4,1,1,2
5129,1,18,1.0,17,3,29,4
5130,2,17,25.0,16,28,4,29
5131,15,0,19.235,0,12,20,13
5132,0,15,9.22,14,12,20,13
5133,18,1,16.125,0,1,31,2
5134,2,17,16.0,16,19,13,20
5135,15,4,13.153,3,1,31,2
5136,6,0,22.672,0,18,14,19
5137,1,18,1.0,17,3,29,4
5138,6,13,4.472,12,1,22,2
5139,6,6,23.707,0,18,8,25
5140,14,1,18.358,0,12,20,13
5141,6,13,5.0,12,6,17,7
5142,1,14,11.402,13,14,10,15
5143,1,18,19.026,17,22,10,23
5144,0,19,6.325,18,9,23,10
5145,9,6,13.601,0,5,21,12
5146,3,16,1.0,0,3,4,4
5147,2,17,9.0,16,12,20,13
5148,12,0,27.019,0,24,8,25
5149,11,8,9.849,1,1,5,8
5150,2,13,17.464,12,20,3,21
5151,4,15,24.083,14,27,5,28
5152,2,0,17.464,0,7,25,8
5153,4,2,21.213,1,18,14,19
5154,13,6,11.402,0,0,26,7
5155,12,3,22.023,2,9,12,21
5156,9,6,21.954,0,16,10,23
5157,4,11,10.817,10,12,0,13
5158,9,6,13.601,0,5,21,12
5159,2,17,1.0,16,4,28,5
5160,4,15,27.074,14,30,2,31
5161,0,15,18.111,14,21,11,22
5162,9,6,22.825,0,17,9,24
5163,1,18,4.123,17,7,25,8
5164,4,8,24.698,1,6,6,27
5165,1,18,1.414,17,2,30,3
5166,2,13,9.849,12,12,11,13
5167,1,14,11.402,13,14,10,15
5168,2,0,17.263,0,6,26,7
5169,12,7,10.44,0,0,2,1
5170,3,16,27.019,0,5,2,31
5171,9,6,12.53,0,3,23,10
5172,3,12,13.928,11,16,16,17
5173,8,7,13.454,0,6,0,13
5174,5,10,21.19,4,3,9,24
5175,1,5,19.209,4,18,14,19
5176,2,4,19.105,3,17,15,18
5177,4,15,2.0,14,3,29,4
5178,0,15,6.325,14,9,23,10
5179,4,8,28.46,1,10,2,31
5180,0,6,19.723,0,10,16,17
5181,11,1,15.524,0,29,3,30
5182,5,1,23.431,0,15,17,16
5183,2,0,32.249,0,5,27,6
5184,4,8,11.314,1,5,7,26
5185,0,15,19.026,14,14,18,15
5186,10,2,14.866,1,28,4,29
5187,0,19,33.136,18,0,32,1
5188,6,9,25.962,2,2,4,9
5189,1,14,19.105,13,14,10,15
5190,1,18,32.062,17,1,31,2
5191,3,12,25.318,11,8,24,9
5192,3,3,20.616,2,6,15,18
5193,1,14,22.091,13,11,13,12
5194,6,13,28.16,12,5,18,6
5195,1,11,6.403,10,9,3,30
5196,4,15,29.017,14,4,28,5
5197,3,9,8.602,2,8,4,29
5198,4,11,11.18,10,3,9,24
5199,0,19,7.616,18,26,6,27
5200,2,13,23.195,12,10,13,11
5201,1,18,8.246,17,25,7,26
5202,3,16,26.0,0,7,0,8
5203,8,11,26.476,10,7,5,8
5204,1,14,15.133,13,18,6,19
5205,5,1,25.0,0,13,19,14
5206,1,5,18.601,4,18,14,19
5207,4,11,23.537,10,10,2,11
5208,0,19,19.235,18,14,18,15
5209,8,4,12.649,3,29,3,30
5210,6,13,3.162,12,0,0,33
5211,0,12,6.403,11,28,4,29
5212,2,0,28.018,0,10,22,11
5213,8,4,13.892,3,26,6,27
5214,3,16,2.0,0,6,1,32
5215,12,0,16.125,0,31,1,32
5216,11,4,15.62,3,23,9,24
5217,4,15,28.018,14,5,27,6
5218,2,17,33.015,16,0,32,1
5219,0,15,25.02,14,8,24,9
5220,2,17,3.162,16,30,2,31
5221,3,16,30.0,0,3,4,4
5222,11,4,26.833,3,9,23,10
5223,2,10,9.22,4,6,6,27
5224,3,16,28.0,0,5,2,6
5225,1,14,21.095,13,12,12,13
5226,5,14,26.077,13,7,17,8
5227,11,1,15.524,0,29,3,30
5228,3,12,24.331,11,9,23,10
5229,4,15,30.017,14,3,29,4
5230,7,5,11.402,4,30,2,31
5231,10,5,14.866,4,23,9,24
5232,13,2,19.105,1,20,12,21
5233,15,0,20.616,0,20,12,21
5234,2,13,16.279,12,17,6,18
5235,3,3,22.204,2,4,17,16
5236,7,12,30.265,11,3,29,4
5237,7,12,4.123,11,32,0,33
5238,1,18,20.1,17,13,19,14
5239,6,13,27.166,12,6,17,7
5240,1,1,30.017,0,7,25,8
5241,0,2,28.653,1,8,24,9
5242,5,7,9.487,0,10,2,31
5243,2,17,30.017,16,3,29,4
5244,1,14,12.166,13,21,3,22
5245,8,7,23.77,0,5,1,12
5246,0,19,12.369,18,21,11,22
5247,9,10,27.659,4,1,6,7
5248,6,9,25.0,2,3,3,10
5249,1,18,27.074,17,6,26,7
5250,2,17,18.028,16,15,17,16
5251,9,6,26.0,0,3,23,10
5252,0,2,26.926,1,10,22,11
5253,5,14,2.236,13,1,0,33
5254,0,12,8.062,11,26,6,27
5255,6,6,11.662,0,21,5,28
5256,3,12,15.524,11,18,14,19
5257,5,1,21.213,0,18,14,19
5258,2,17,19.026,16,14,18,15
5259,12,0,17.889,0,25,7,26
5260,11,1,15.524,0,29,3,30
5261,7,12,27.295,11,6,26,7
5262,16,3,33.615,2,2,0,3
5263,2,13,18.248,12,15,8,16
5264,15,0,11.705,0,12,20,13
5265,0,19,18.028,18,11,21,12
5266,19,0,4.123,0,0,32,1
5267,0,19,15.033,18,0,32,1
5268,5,10,12.53,4,7,0,13
5269,10,9,5.0,2,1,1,2
5270,12,0,24.331,0,25,7,26
5271,12,0,26.306,0,27,5,28
5272,4,11,9.899,10,8,4,9
5273,10,5,7.071,4,8,24,9
5274,6,6,26.077,0,21,5,28
5275,2,17,13.038,16,0,32,1
5276,2,13,13.454,12,11,12,12
5277,3,16,12.369,0,4,3,5
5278,9,3,29.017,2,19,2,31
5279,1,14,13.454,13,10,14,11
5280,0,15,22.825,14,21,11,22
5281,11,4,7.0,3,8,24,9
5282,3,16,29.547,0,3,4,29
5283,8,7,7.616,0,2,4,9
5284,0,2,5.385,1,6,26,7
5285,12,7,3.162,0,2,0,3
5286,0,12,28.16,11,28,4,29
5287,7,8,21.378,1,2,10,23
5288,3,12,15.264,11,14,18,15
5289,0,19,15.524,18,5,27,6
5290,10,2,26.077,1,27,5,28
5291,0,19,24.207,18,20,12,21
5292,11,8,4.123,1,0,2,1
5293,2,17,17.692,16,13,19,14
5294,7,8,22.361,1,3,9,24
5295,6,13,32.28,12,0,0,33
5296,6,0,18.439,0,19,13,20
5297,2,13,21.932,12,21,2,22
5298,1,4,2.0,3,3,29,4
5299,1,11,25.0,10,5,7,26
5300,5,7,23.195,0,4,8,25
5301,1,14,12.207,13,8,16,9
5302,8,7,8.544,0,3,3,10
5303,1,14,19.723,13,18,6,19
5304,12,0,26.306,0,27,5,28
5305,7,12,8.062,11,0,32,1
5306,1,14,18.028,13,16,8,17
5307,12,7,3.162,0,0,2,1
5308,8,11,9.22,10,7,5,8
5309,4,15,12.53,14,7,25,8
5310,9,6,22.091,0,17,9,24
5311,2,0,5.657,0,5,27,6
5312,0,19,32.65,18,30,2,31
5313,12,0,25.318,0,26,6,27
5314,11,4,20.0,3,21,11,22
5315,11,1,29.155,0,30,2,31
5316,1,14,18.028,13,16,8,17
5317,0,15,15.556,14,12,20,13
5318,12,7,6.708,0,1,5,8
5319,13,6,2.0,0,1,1,2
5320,10,5,11.045,4,12,20,13
5321,10,9,31.401,2,12,0,33
5322,5,14,10.198,13,3,21,4
5323,5,10,12.53,4,7,0,13
5324,1,11,30.806,10,11,1,32
5325,3,3,17.029,2,7,14,19
5326,1,11,26.926,10,7,5,28
5327,1,11,28.862,10,9,3,30
5328,8,7,7.616,0,2,4,9
5329,13,6,31.064,0,26,0,33
5330,1,18,25.239,17,22,10,23
5331,19,0,4.123,0,2,30,3
5332,0,12,31.048,11,31,1,32
5333,5,14,31.623,13,0,1,32
5334,2,17,28.178,16,26,6,27
5335,2,17,17.029,16,12,20,13
5336,12,0,23.345,0,24,8,25
5337,7,8,19.416,1,0,12,21
5338,3,12,16.125,11,15,17,16
5339,4,11,22.136,10,2,10,23
5340,4,11,12.207,10,11,1,12
5341,3,16,12.0,0,1,6,2
5342,3,16,28.636,0,2,5,28
5343,2,17,23.022,16,20,12,21
5344,1,18,15.232,17,7,25,8
5345,5,14,10.198,13,3,21,4
5346,7,12,8.0,11,1,31,2
5347,11,8,7.211,1,1,5,8
5348,10,5,10.05,4,11,21,12
5349,1,18,26.077,17,23,9,24
5350,0,2,17.205,1,9,23,10
5351,1,14,5.385,13,14,10,15
5352,0,6,10.77,0,9,17,16
5353,3,9,9.22,2,5,7,26
5354,8,7,9.22,0,1,11,22
5355,7,12,13.601,11,32,0,33
5356,9,10,18.028,4,2,0,3
5357,0,15,5.099,14,24,8,25
5358,1,18,3.606,17,16,16,17
5359,2,13,3.606,12,21,2,22
5360,1,5,12.083,4,14,18,15
5361,0,15,11.045,14,8,24,9
5362,0,15,10.05,14,9,23,10
5363,0,5,17.804,4,5,27,6
5364,13,2,14.318,1,22,10,23
5365,11,1,16.553,0,26,6,27
5366,3,12,5.657,11,15,17,16
5367,12,7,15.811,0,0,6,7
5368,1,14,2.236,13,18,6,19
5369,1,18,2.828,17,21,11,22
5370,14,5,21.954,4,0,32,1
5371,1,18,2.236,17,20,12,21
5372,2,17,16.031,16,3,29,4
5373,7,8,8.062,1,0,12,21
5374,0,15,2.236,14,21,11,22
5375,4,15,13.038,14,6,26,7
5376,16,3,21.401,2,2,0,3
5377,2,17,11.045,16,8,24,9
5378,4,15,19.026,14,0,32,1
5379,0,19,17.263,18,2,30,3
5380,8,11,17.72,10,2,10,3
5381,11,1,16.155,0,25,7,26
5382,3,16,10.0,0,4,3,30
5383,0,19,6.708,18,25,7,26
5384,0,2,19.799,1,5,27,6
5385,13,2,15.652,1,12,20,13
5386,11,1,16.155,0,25,7,26
5387,12,3,13.601,2,12,9,24
5388,0,12,10.77,11,29,3,30
5389,5,14,12.166,13,7,17,8
5390,3,12,10.77,11,9,23,10
5391,11,4,16.279,3,8,24,9
5392,5,1,15.811,0,14,18,15
5393,1,18,2.236,17,20,12,21
5394,0,19,4.243,18,22,10,23
5395,5,10,11.662,4,4,3,10
5396,8,7,9.487,0,2,10,23
5397,19,0,24.083,0,1,31,2
5398,3,9,9.22,2,5,7,26
5399,0,2,16.643,1,10,22,11
5400,5,1,15.133,0,17,15,18
5401,14,1,16.553,0,12,20,13
5402,1,18,2.828,17,17,15,18
5403,3,16,9.0,0,3,4,29
5404,0,6,10.0,0,13,13,20
5405,0,15,8.062,14,11,21,12
5406,2,4,12.042,3,18,14,19
5407,18,1,24.207,0,0,32,1
5408,2,4,12.0,3,19,13,20
5409,4,15,6.083,14,25,7,26
5410,4,15,19.026,14,0,32,1
5411,4,15,13.038,14,6,26,7
5412,0,19,17.263,18,2,30,3
5413,12,0,18.868,0,29,3,30
5414,12,0,17.889,0,27,5,28
5415,4,15,13.038,14,32,0,33
5416,8,7,11.402,0,6,0,13
5417,1,11,10.296,10,8,4,29
5418,12,0,19.416,0,30,2,31
5419,1,1,19.209,0,7,25,8
5420,8,7,9.22,0,1,11,22
5421,1,1,19.209,0,7,25,8
5422,9,10,14.318,4,12,0,33
5423,9,3,13.928,2,13,8,25
5424,15,4,22.472,3,0,32,1
5425,7,5,15.556,4,30,2,31
5426,0,19,15.297,18,4,28,5
5427,2,10,10.0,4,7,5,28
5428,2,13,3.606,12,21,2,22
5429,14,5,20.248,4,2,30,3
5430,4,8,14.422,1,11,1,32
5431,8,11,19.647,10,0,12,1
5432,0,19,18.601,18,5,27,6
5433,8,4,11.705,3,31,1,32
5434,2,4,4.472,3,18,14,19
5435,3,12,12.649,11,8,24,9
5436,7,12,13.601,11,7,25,8
5437,11,8,20.0,1,0,2,1
5438,6,0,10.0,0,14,18,15
5439,11,8,14.0,1,0,6,7
5440,0,2,16.155,1,5,27,6
5441,2,17,9.849,16,24,8,25
5442,17,2,13.416,1,32,0,33
5443,17,2,13.416,1,32,0,33
5444,2,13,5.099,12,19,4,20
5445,3,12,5.657,11,16,16,17
5446,8,4,9.849,3,29,3,30
5447,5,7,5.099,0,5,7,26
5448,15,4,19.416,3,1,31,2
5449,0,15,7.28,14,22,10,23
5450,13,2,6.325,1,22,10,23
5451,15,0,8.246,0,22,10,23
5452,5,14,19.925,13,1,23,2
5453,0,6,2.236,0,13,13,20
5454,2,17,20.125,16,2,30,3
5455,4,11,8.544,10,12,0,13
5456,3,9,4.123,2,4,8,25
5457,0,15,8.062,14,16,16,17
5458,2,13,13.0,12,8,15,9
5459,9,6,12.166,0,2,24,9
5460,3,16,10.63,0,2,5,28
5461,15,4,20.396,3,0,32,1
5462,13,2,10.0,1,12,20,13
5463,1,18,12.806,17,28,4,29
5464,2,13,5.099,12,21,2,22
5465,1,1,15.652,0,6,26,7
5466,2,13,8.602,12,13,10,14
5467,2,17,15.811,16,7,25,8
5468,6,0,8.246,0,18,14,19
5469,3,12,11.705,11,9,23,10
5470,1,1,16.553,0,5,27,6
5471,2,10,8.246,4,8,4,29
5472,2,17,21.932,16,0,32,1
5473,1,11,9.487,10,9,3,30
5474,6,9,2.236,2,2,10,23
5475,6,0,10.63,0,13,19,14
5476,12,0,10.63,0,27,5,28
5477,2,13,5.385,12,22,1,23
5478,2,17,11.402,16,13,19,14
5479,2,17,15.811,16,7,25,8
5480,2,13,11.18,12,10,13,11
5481,5,1,7.616,0,17,15,18
5482,10,9,19.026,2,1,1,2
5483,8,4,6.403,3,25,7,26
5484,3,12,4.123,11,19,13,20
5485,0,15,7.616,14,17,15,18
5486,0,2,17.088,1,4,28,5
5487,2,17,15.811,16,7,25,8
5488,10,9,13.038,2,1,5,8
5489,1,18,10.05,17,21,11,22
5490,1,18,21.471,17,1,31,2
5491,0,2,18.028,1,3,29,4
5492,8,4,11.705,3,31,1,32
5493,1,18,12.806,17,12,20,13
5494,15,4,12.649,3,32,0,33
5495,13,2,10.0,1,12,20,13
5496,14,1,10.63,0,12,20,13
5497,0,19,13.601,18,28,4,29
